"Accident_Index","Location_Easting_OSGR ","Location_Northing_OSGR","Longitude","Latitude","Police_Force","Accident_Severity","Number_of_Vehicles","Number_of_Casualties","Date","Day_of_Week","Time","Local_Authority_(District)","Local_Authority_(Highway)","1st_Road_Class","1st_Road_Number","Road_Type","Speed_limit","Junction_Detail","Junction_Control","2nd_Road_Class","2nd_Road_Number","Pedestrian_Crossing-Human_Control","Pedestrian_Crossing-Physical_Facilities","Light_Conditions","Weather_Conditions","Road_Surface_Conditions","Special_Conditions_at_Site","Carriageway_Hazards","Urban_or_Rural_Area","Did_Police_Officer_Attend_Scene_of_Accident","LSOA_of_Accident_Location"
"2006122790712","459990","456060","-1.0863659999999999","53.997100000000003","12","3","2","1","2006-10-06","6","17:30:00.0000000","189","E06000014","3","1237","6","60","0","-1","-1","0","0","0","1","1","2","0","0","2","1","E01013407"
"2006122790761","460410","451300","-1.080902","53.954275000000003","12","2","1","1","2006-10-06","6","19:27:00.0000000","189","E06000014","6","0","6","30","3","4","6","0","2","4","4","2","2","0","0","1","2","E01013364"
"2006122790793","460290","452690","-1.0824560000000001","53.96678","12","2","2","1","2006-10-06","6","19:53:00.0000000","189","E06000014","4","1363","6","30","3","4","6","0","0","0","4","9","1","0","0","1","1","E01013366"
"2006122800430","456540","451190","-1.1398889999999999","53.953722999999997","12","3","1","2","2006-10-07","7","12:00:00.0000000","189","E06000014","6","0","6","30","6","4","6","0","0","0","1","1","1","0","0","1","1","E01013444"
"2006122800780","464120","455270","-1.0235399999999999","53.989505999999999","12","3","2","1","2006-10-07","7","18:20:00.0000000","189","E06000014","3","64","1","60","1","4","6","0","0","0","6","1","1","0","0","2","1","E01013437"
"2006122810209","466260","457900","-0.99033499999999997","54.012869999999999","12","3","2","1","2006-10-08","1","09:00:00.0000000","189","E06000014","6","0","6","60","6","4","3","65","0","0","1","1","1","0","0","2","1","E01013437"
"2006122820664","458140","448450","-1.116031","53.928922","12","2","2","1","2006-10-09","2","16:59:00.0000000","189","E06000014","3","1036","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1","E01013355"
"2006122820869","459760","453760","-1.0903240000000001","53.976457000000003","12","3","2","1","2006-10-09","2","21:37:00.0000000","189","E06000014","6","0","6","30","1","4","6","0","0","0","4","1","1","0","0","1","1","E01013347"
"2006122830372","460810","452480","-1.0745720000000001","53.964832000000001","12","3","2","1","2006-10-04","4","17:30:00.0000000","189","E06000014","6","0","6","30","8","4","-1","-1","0","0","1","1","1","0","0","1","3","E01013369"
"2006122830537","461840","451350","-1.0591029999999999","53.954554999999999","12","3","1","1","2006-10-10","3","16:10:00.0000000","189","E06000014","6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","1","1","E01013400"
"2006122830740","463710","451240","-1.0306329999999999","53.953339999999997","12","3","2","1","2006-10-10","3","21:00:00.0000000","189","E06000014","3","1079","3","40","1","4","6","0","0","0","4","1","2","0","0","2","1","E01013378"
"2006122840755","456960","449680","-1.1337710000000001","53.940106999999998","12","3","2","2","2006-10-11","4","18:55:00.0000000","189","E06000014","6","0","6","30","9","4","6","0","0","0","4","2","2","0","0","1","1","E01013449"
"2006122850139","460870","450670","-1.0740179999999999","53.948559000000003","12","3","2","1","2006-10-12","5","08:00:00.0000000","189","E06000014","3","19","6","30","3","4","6","0","0","0","1","1","1","0","0","1","2","E01013364"
"2006122850730","461050","453950","-1.0706199999999999","53.978014000000002","12","2","1","1","2006-10-12","5","20:25:00.0000000","189","E06000014","6","0","6","30","3","4","6","0","0","0","4","1","1","0","0","1","1","E01013406"
"2006122860339","460250","452500","-1.0831029999999999","53.965077000000001","12","3","2","2","2006-10-13","6","10:50:00.0000000","189","E06000014","6","0","6","30","0","-1","-1","0","0","0","1","8","1","0","0","1","2","E01013366"
"2006122870602","457590","454900","-1.1231910000000001","53.986947999999998","12","3","2","1","2006-10-14","7","09:30:00.0000000","189","E06000014","3","1237","1","60","1","4","3","19","0","0","1","1","1","0","0","2","2","E01013432"
"2006122880219","462520","454200","-1.0481579999999999","53.980086","12","3","2","1","2006-10-15","1","09:01:00.0000000","189","E06000014","3","1036","6","40","1","4","6","0","0","0","1","1","1","0","0","2","1","E01013409"
"2006122880439","457450","448970","-1.126441","53.933672000000001","12","3","2","1","2006-10-15","1","12:20:00.0000000","189","E06000014","6","0","6","30","3","4","6","0","0","0","1","1","1","0","0","1","1","E01013355"
"2006122880750","459560","451260","-1.093861","53.954014000000001","12","3","2","5","2006-10-15","1","10:50:00.0000000","189","E06000014","6","30","6","30","3","4","6","0","1","1","1","1","1","0","0","1","2","E01013417"
"2006122890093","462930","451390","-1.0424869999999999","53.954783999999997","12","3","1","1","2006-10-16","2","08:40:00.0000000","189","E06000014","6","0","6","30","9","4","-1","-1","0","0","1","1","1","0","0","1","1","E01013398"
"2006122890325","461040","451750","-1.071213","53.958244999999998","12","3","2","1","2006-10-16","2","12:20:00.0000000","189","E06000014","3","1036","6","30","0","-1","-1","0","0","0","1","1","1","0","0","1","1","E01013367"
"2006122900068","457380","447860","-1.127715","53.923704000000001","12","2","4","2","2006-10-17","3","07:33:00.0000000","189","E06000014","3","64","3","70","0","-1","-1","0","0","0","1","7","2","4","0","2","1","E01013425"
"2006122900302","460440","451750","-1.0803560000000001","53.958314999999999","12","3","1","1","2006-10-14","7","13:30:00.0000000","189","E06000014","6","0","6","30","0","-1","-1","0","0","1","1","1","2","0","0","1","2","E01013367"
"2006122900350","457480","451410","-1.1255250000000001","53.955596","12","2","2","2","2006-10-17","3","13:15:00.0000000","189","E06000014","4","1224","6","30","0","-1","-1","0","0","1","1","1","2","0","0","1","1","E01013336"
"2006122900849","459670","451910","-1.092058","53.959842000000002","12","2","1","1","2006-10-17","3","22:43:00.0000000","189","E06000014","6","0","6","30","0","-1","-1","0","0","0","4","8","2","0","0","1","1","E01013415"
"2006122910092","466280","457910","-0.99002699999999999","54.012957999999998","12","3","3","1","2006-10-18","4","07:30:00.0000000","189","E06000014","3","64","6","60","6","4","6","0","0","0","1","7","1","0","0","2","1","E01013437"
"2006122910172","457560","450390","-1.124498","53.946421000000001","12","3","2","1","2006-10-18","4","08:50:00.0000000","189","E06000014","6","0","6","30","3","4","6","0","0","0","1","7","1","0","0","1","2","E01013447"
"2006122920643","457390","459320","-1.125408","54.026691999999997","12","2","1","1","2006-10-19","5","18:10:00.0000000","189","E06000014","6","0","6","60","0","-1","-1","0","0","0","1","1","1","7","0","2","1","E01013430"
"2006122920669","458970","455620","-1.1020080000000001","53.993262999999999","12","2","3","1","2006-10-19","5","18:30:00.0000000","189","E06000014","3","1237","6","60","0","-1","-1","0","0","0","6","1","1","0","0","1","1","E01013429"
"2006122930097","458950","451250","-1.1031569999999999","53.953992999999997","12","2","2","1","2006-10-20","6","07:40:00.0000000","189","E06000014","3","59","6","30","3","4","6","0","0","0","4","2","2","0","0","1","1","E01013391"
"2006122930370","459800","451830","-1.0900920000000001","53.959108000000001","12","2","1","1","2006-10-20","6","12:55:00.0000000","189","E06000014","6","0","6","30","6","2","6","0","0","5","1","1","1","0","0","1","1","E01013415"
"2006122930707","467220","458600","-0.97553199999999995","54.019036999999997","12","3","5","1","2006-10-20","6","10:23:00.0000000","189","E06000014","3","64","3","70","0","-1","-1","0","0","0","6","1","2","0","0","2","1","E01013437"
"2006122930708","456150","449950","-1.1460589999999999","53.942621000000003","12","3","2","3","2006-10-20","6","18:23:00.0000000","189","E06000014","3","1237","6","60","0","-1","-1","0","0","0","4","1","1","0","0","2","1","E01013421"
"2006122930794","458480","451410","-1.1102879999999999","53.955485000000003","12","2","2","4","2006-10-20","6","19:30:00.0000000","189","E06000014","6","0","6","30","3","4","6","0","0","0","4","1","1","0","0","1","1","E01013395"
"2006122940903","458100","452260","-1.1159159999999999","53.963166000000001","12","3","2","1","2006-10-21","7","20:50:00.0000000","189","E06000014","6","0","6","30","9","2","6","0","0","4","1","8","2","0","0","1","1","E01013392"
"2006122950575","456830","456040","-1.134568","53.997276999999997","12","3","2","2","2006-10-22","1","15:25:00.0000000","189","E06000014","3","19","6","60","9","4","-1","-1","0","0","1","1","1","0","0","2","1","E01013430"
"2006122960875","459670","448410","-1.092741","53.928389000000003","12","2","2","2","2006-10-23","2","16:55:00.0000000","189","E06000014","3","64","3","70","0","-1","-1","0","0","0","1","1","1","0","0","2","1","E01013340"
"2006122970310","459480","452850","-1.09477","53.968311999999997","12","3","1","1","2006-10-24","3","11:40:00.0000000","189","E06000014","3","19","6","30","0","-1","-1","0","0","0","1","1","1","0","0","1","2","E01013346"
"2006122970668","457370","449530","-1.1275539999999999","53.938713","12","3","3","1","2006-10-24","3","16:45:00.0000000","189","E06000014","6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","1","1","E01013356"
"2006122970756","459060","450430","-1.101639","53.946612000000002","12","3","2","1","2006-10-24","3","18:58:00.0000000","189","E06000014","6","0","6","30","3","4","6","0","0","0","7","1","1","0","0","1","1","E01013358"
"2006122980026","458730","451380","-1.106484","53.955187000000002","12","2","1","1","2006-10-25","4","01:15:00.0000000","189","E06000014","4","1224","6","30","3","4","6","0","0","0","4","1","2","0","0","1","1","E01013391"
"2006122980057","464960","451570","-1.0115179999999999","53.956150999999998","12","2","2","1","2006-10-25","4","06:30:00.0000000","189","E06000014","3","64","6","60","0","-1","-1","0","0","0","1","1","2","0","0","2","1","E01013351"
"2006122980445","460780","451250","-1.0752740000000001","53.953781999999997","12","3","1","1","2006-10-25","4","14:40:00.0000000","189","E06000014","6","0","2","30","7","4","6","0","0","8","1","2","2","0","0","1","1","E01013363"
"2006123000474","468080","454230","-0.96338500000000005","53.979653999999996","12","3","1","1","2006-10-27","6","14:01:00.0000000","189","E06000014","3","1666","6","60","3","4","6","0","0","0","1","2","2","0","0","2","1","E01013351"
"2006123020687","461250","448140","-1.068735","53.925778000000001","12","3","1","1","2006-10-29","1","18:15:00.0000000","189","E06000014","3","64","6","60","5","4","3","19","0","0","4","1","1","0","0","2","1","E01013365"
"2006123040478","456690","454030","-1.1370769999999999","53.979228999999997","12","3","2","2","2006-10-31","3","16:40:00.0000000","189","E06000014","3","1237","6","60","0","-1","-1","0","0","0","6","1","1","0","0","2","1","E01013422"
"2006123040535","461550","452820","-1.0632250000000001","53.967799999999997","12","3","2","1","2006-10-31","3","17:08:00.0000000","189","E06000014","3","1036","3","60","1","4","6","0","0","0","4","9","1","0","0","1","2","E01013379"
"2006123040577","457090","452520","-1.1312610000000001","53.965615","12","3","2","1","2006-10-31","3","18:00:00.0000000","189","E06000014","6","30","6","30","0","-1","-1","0","0","0","4","1","1","0","0","1","2","E01013338"
"2006123040752","460300","451700","-1.0824990000000001","53.957881999999998","12","3","1","1","2006-10-31","3","21:50:00.0000000","189","E06000014","6","0","6","30","0","-1","-1","0","0","4","4","1","1","0","0","1","2","E01013366"
"2006123050273","460880","450280","-1.0739430000000001","53.945053000000001","12","3","1","1","2006-11-01","4","12:53:00.0000000","189","E06000014","3","19","6","30","9","2","-1","-1","0","4","1","1","1","0","0","1","1","E01013361"
"2006123050343","466360","452950","-0.98988600000000004","53.968375000000002","12","3","2","1","2006-11-01","4","14:57:00.0000000","189","E06000014","3","166","3","60","9","4","-1","-1","0","0","1","1","1","0","0","2","1","E01013351"
"2006123070117","460800","456470","-1.0739289999999999","54.000689999999999","12","3","2","1","2006-11-03","6","09:10:00.0000000","189","E06000014","3","1237","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1","E01013407"
"2006123070219","466260","457900","-0.99033499999999997","54.012869999999999","12","3","2","1","2006-11-03","6","11:40:00.0000000","189","E06000014","3","64","6","60","6","4","6","0","0","0","1","1","1","0","0","2","1","E01013437"
"2006123070299","462790","456290","-1.043612","53.998835","12","3","2","2","2006-11-02","5","18:00:00.0000000","189","E06000014","6","0","6","30","1","4","6","0","0","0","7","9","1","0","0","2","2","E01013409"
"2006123070343","463080","460370","-1.038343","54.035465000000002","12","3","1","1","2006-11-03","6","13:50:00.0000000","189","E06000014","6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","2","E01013438"
"2006123070533","457770","454660","-1.120492","53.984771000000002","12","3","3","1","2006-11-03","6","19:30:00.0000000","189","E06000014","3","19","6","40","5","4","6","0","0","4","4","1","1","0","0","2","1","E01013432"
"2006123080328","462280","451160","-1.0524370000000001","53.952795000000002","12","3","2","1","2006-11-04","7","13:00:00.0000000","189","E06000014","6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","1","2","E01013403"
"2006123080379","460820","456480","-1.0736220000000001","54.000777999999997","12","3","2","1","2006-11-04","7","15:08:00.0000000","189","E06000014","3","1237","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1","E01013407"
"2006123100162","456410","448870","-1.142298","53.932887000000001","12","2","2","2","2006-11-06","2","10:05:00.0000000","189","E06000014","6","0","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1","E01013421"
"2006123100554","460760","451160","-1.0755969999999999","53.952976","12","3","1","1","2006-11-06","2","20:16:00.0000000","189","E06000014","3","19","2","30","3","4","6","0","0","0","4","8","2","0","0","1","1","E01013363"
"2006123110633","461800","451310","-1.05972","53.954200999999998","12","2","4","2","2006-11-07","3","22:37:00.0000000","189","E06000014","3","1079","6","30","6","2","6","0","0","5","4","1","1","0","0","1","1","E01013400"
"2006123120088","459600","452710","-1.0929679999999999","53.967039999999997","12","3","2","1","2006-11-08","4","08:30:00.0000000","189","E06000014","6","0","6","30","3","4","6","0","0","0","1","8","2","0","0","1","2","E01013344"
"2006123130282","460770","451230","-1.0754300000000001","53.953603000000001","12","3","1","1","2006-11-09","5","14:45:00.0000000","189","E06000014","6","0","2","30","8","4","6","0","0","0","1","1","1","0","0","1","1","E01013363"
"2006123130530","462540","445740","-1.0495829999999999","53.904055999999997","12","3","2","1","2006-11-09","5","21:10:00.0000000","189","E06000014","3","19","6","60","0","-1","-1","0","0","0","6","1","2","0","0","2","1","E01013450"
"2006123140382","460740","453860","-1.075364","53.977241999999997","12","3","2","1","2006-11-10","6","17:50:00.0000000","189","E06000014","6","0","6","30","3","4","6","0","0","0","4","2","2","0","0","1","1","E01013348"
"2006123140501","459780","450350","-1.090687","53.945810000000002","12","3","2","2","2006-11-10","6","20:45:00.0000000","189","E06000014","6","0","6","30","3","4","6","0","0","0","4","2","2","0","0","1","1","E01013412"
"2006123170094","460890","446160","-1.0746100000000001","53.908026","12","3","2","1","2006-11-13","2","08:40:00.0000000","189","E06000014","3","19","6","60","3","4","6","0","0","0","1","1","2","0","0","2","1","E01013450"
"2006123170157","457720","449930","-1.1221479999999999","53.942269000000003","12","3","2","1","2006-11-13","2","09:25:00.0000000","189","E06000014","6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","1","1","E01013359"
"2006123180581","456070","451450","-1.147003","53.956110000000002","12","2","1","1","2006-11-14","3","23:15:00.0000000","189","E06000014","4","1224","6","60","0","-1","-1","0","0","0","6","1","2","0","0","2","1","E01013421"
