Acc_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maenance_Worker,Casualty_Type,Casualty_Home_Area_Type,Casualty_IMD_Decile
2005123200351,1,1,1,1,38,7,3,0,0,0,0,-1,9,-1,
2005123200720,2,1,1,2,32,6,3,0,0,0,0,-1,9,1,
2005123210037,1,1,1,1,23,5,3,0,0,0,0,-1,9,2,
2005123210116,1,1,1,1,33,6,3,0,0,0,0,-1,3,-1,
2005123210116,2,2,1,2,29,6,3,0,0,0,0,-1,1,1,
2005123220145,2,1,1,2,40,7,3,0,0,0,0,-1,1,1,
2005123230596,2,1,2,1,6,2,3,0,0,2,0,-1,9,1,
2005123240645,2,1,1,2,49,8,3,0,0,0,0,-1,2,1,
2005123250796,1,1,3,2,56,9,2,5,1,0,0,-1,0,-1,
2005123260084,1,1,1,2,40,7,3,0,0,0,0,-1,1,3,
2005123260769,2,1,1,1,30,6,3,0,0,0,0,-1,1,-1,
2005123270434,2,1,1,2,24,5,3,0,0,0,0,-1,9,1,
2005123270586,2,1,1,2,25,5,3,0,0,0,0,-1,9,1,
2005123270664,1,1,1,1,18,4,3,0,0,0,0,-1,9,-1,
2005123270664,2,2,1,2,44,7,3,0,0,0,0,-1,9,-1,
2005123270664,2,3,2,1,10,2,3,0,0,2,0,-1,9,-1,
2005123270664,2,4,2,1,10,2,3,0,0,2,0,-1,9,3,
2005123270697,1,1,2,2,16,4,3,0,0,1,0,-1,9,-1,
2005123280112,1,1,1,1,21,5,3,0,0,0,0,-1,9,3,
2005123280269,2,1,1,1,39,7,3,0,0,0,0,-1,1,-1,
2005123280286,1,2,2,1,22,5,3,0,0,1,0,-1,9,1,
2005123280286,2,1,1,2,43,7,3,0,0,0,0,-1,9,2,
2005123280885,1,1,1,2,40,7,3,0,0,0,0,-1,9,-1,
2005123290100,2,1,1,1,41,7,3,0,0,0,0,-1,5,1,
2005123290111,1,1,3,2,10,2,3,5,3,0,0,-1,0,-1,
2005123290209,1,1,1,2,64,9,2,0,0,0,0,-1,9,-1,
2005123290694,2,1,1,2,43,7,3,0,0,0,0,-1,1,-1,
2005123300308,1,1,1,2,40,7,3,0,0,0,0,-1,2,-1,
2005123300324,1,1,1,2,31,6,3,0,0,0,0,-1,9,-1,
2005123300324,1,2,2,2,50,8,3,0,0,1,0,-1,9,-1,
2005123300445,1,1,2,2,62,9,3,0,0,1,0,-1,9,1,
2005123330125,2,1,1,1,34,6,3,0,0,0,0,-1,4,1,
2005123330384,2,1,1,2,36,7,3,0,0,0,0,-1,9,-1,
2005123330921,2,1,1,2,36,7,3,0,0,0,0,-1,9,1,
2005123340625,1,1,1,2,25,5,3,0,0,0,0,-1,9,1,
2005123340625,2,2,1,1,43,7,3,0,0,0,0,-1,9,1,
2005123350116,1,1,3,1,37,7,2,5,1,0,0,-1,0,1,
2005123350184,1,1,1,1,49,8,3,0,0,0,0,-1,9,1,
2005123360109,2,1,1,2,38,7,3,0,0,0,0,-1,1,1,
2005123360728,2,1,1,2,20,4,2,0,0,0,0,-1,1,-1,
2005123370269,1,1,3,1,39,7,3,4,4,0,0,-1,0,1,
2005123370697,2,1,1,1,36,7,3,0,0,0,0,-1,9,-1,
2005123370802,1,1,1,1,35,6,3,0,0,0,0,-1,8,-1,
2005123390363,1,1,1,2,39,7,3,0,0,0,0,-1,9,-1,
2005123390800,1,1,3,2,33,6,3,1,1,0,0,-1,0,-1,
2005123400076,2,1,1,2,31,6,3,0,0,0,0,-1,1,1,
2005123420686,2,1,1,1,35,6,3,0,0,0,0,-1,9,1,
2005123420691,1,1,1,1,30,6,3,0,0,0,0,-1,9,1,
2005123420691,2,2,2,2,20,4,3,0,0,1,0,-1,9,-1,
2005123420694,1,1,1,2,30,6,3,0,0,0,0,-1,1,-1,
2005123430068,1,1,1,2,25,5,3,0,0,0,0,-1,9,1,
2005123430068,3,2,1,1,46,8,3,0,0,0,0,-1,5,-1,
2005123430281,2,1,1,1,56,9,3,0,0,0,0,-1,9,-1,
2005123430281,2,2,2,2,43,7,3,0,0,1,0,-1,9,-1,
2005123430677,1,1,1,1,23,5,3,0,0,0,0,-1,9,1,
2005123440045,1,1,3,1,48,8,3,1,1,0,0,-1,0,-1,
2005123440542,1,1,1,2,33,6,3,0,0,0,0,-1,9,1,
2005123440542,2,2,1,1,58,9,3,0,0,0,0,-1,8,1,
2005123450050,1,1,3,1,17,4,3,4,1,0,0,-1,0,1,
2005123450219,1,2,2,2,13,3,3,0,0,1,0,-1,9,2,
2005123450219,2,1,1,2,37,7,3,0,0,0,0,-1,9,1,
2005123450263,3,1,1,1,60,9,3,0,0,0,0,-1,11,-1,
2005123450369,2,1,1,1,46,8,3,0,0,0,0,-1,9,1,
2005123460606,2,2,1,1,40,7,3,0,0,0,0,-1,8,1,
2005123460606,3,3,2,2,33,6,3,0,0,1,0,-1,9,1,
2005123460698,1,1,1,2,77,11,3,0,0,0,0,-1,9,3,
2005123460951,2,1,1,2,39,7,3,0,0,0,0,-1,9,1,
2005123460951,3,2,1,1,41,7,3,0,0,0,0,-1,9,2,
2005123470878,1,2,2,2,21,5,2,0,0,1,0,-1,9,-1,
2005123470878,2,1,1,2,46,8,2,0,0,0,0,-1,9,-1,
2005123470980,2,1,1,1,53,8,2,0,0,0,0,-1,1,-1,
2005123480945,2,1,1,1,17,4,3,0,0,0,0,-1,2,-1,
2005123480945,2,2,2,1,15,3,3,0,0,0,0,-1,2,-1,
2005123481010,1,1,1,1,32,6,3,0,0,0,0,-1,3,-1,
2005123490528,2,1,2,2,40,7,3,0,0,1,0,-1,9,1,
2005123490630,1,1,1,1,64,9,3,0,0,0,0,-1,9,1,
2005123490630,2,2,1,2,57,9,3,0,0,0,0,-1,9,1,
2005123490704,1,1,1,1,51,8,3,0,0,0,0,-1,9,1,
2005123500663,1,1,1,1,31,6,2,0,0,0,0,-1,4,3,
2005123500663,2,2,1,2,44,7,3,0,0,0,0,-1,9,3,
2005123500767,2,1,1,1,25,5,2,0,0,0,0,-1,5,-1,
2005123501118,1,1,2,2,15,3,3,0,0,1,0,-1,9,-1,
2005123501118,1,2,2,1,25,5,3,0,0,1,0,-1,9,-1,
2005123510366,1,1,1,1,56,9,3,0,0,0,0,-1,9,3,
2005123510366,1,2,2,2,55,8,3,0,0,1,0,-1,9,3,
2005123510614,2,1,2,2,47,8,3,0,0,2,0,-1,9,2,
2005123520204,1,1,1,1,27,6,3,0,0,0,0,-1,19,1,
2005123520204,2,2,1,2,59,9,3,0,0,0,0,-1,9,3,
2005123530084,1,1,1,2,48,8,3,0,0,0,0,-1,9,2,
2005123530095,1,1,1,2,25,5,3,0,0,0,0,-1,9,-1,
2005123530662,1,2,1,1,50,8,3,0,0,0,0,-1,9,1,
2005123530662,2,1,1,2,47,8,3,0,0,0,0,-1,9,2,
2005123530779,1,1,1,2,21,5,3,0,0,0,0,-1,9,2,
2005123540785,1,1,3,2,19,4,3,10,9,0,0,-1,0,-1,
2005123550148,2,1,1,1,44,7,2,0,0,0,0,-1,1,1,
2005123560049,1,1,3,1,26,6,3,1,9,0,0,-1,0,-1,
2005123570157,1,1,1,1,22,5,3,0,0,0,0,-1,1,-1,
2005123580492,2,1,1,2,30,6,3,0,0,0,0,-1,9,1,
2005123590066,1,1,3,1,25,5,3,4,9,0,0,-1,0,1,
2005123610321,2,1,2,2,60,9,3,0,0,1,0,-1,9,1,
2005123610429,2,1,1,1,30,6,3,0,0,0,0,-1,9,1,
2005123620752,2,1,1,2,33,6,3,0,0,0,0,-1,9,2,
2005123630705,2,1,1,1,40,7,3,0,0,0,0,-1,9,1,
2005123650479,1,1,3,1,52,8,3,5,3,0,0,-1,0,1,
2006120020273,1,1,3,2,41,7,3,4,1,0,0,-1,0,-1,
2006120040774,1,1,1,1,34,6,3,0,0,0,0,-1,3,-1,
2006120060093,1,1,1,1,24,5,2,0,0,0,0,-1,1,3,
2006120060475,2,1,1,1,19,4,3,0,0,0,0,-1,1,1,
2006120070263,2,1,1,1,43,7,3,0,0,0,0,-1,1,1,
2006120070460,2,1,1,2,21,5,3,0,0,0,0,-1,9,2,
2006120080278,2,1,1,2,37,7,3,0,0,0,0,-1,9,-1,
2006120090359,1,1,1,1,17,4,3,0,0,0,0,-1,9,-1,
2006120090740,2,1,1,1,38,7,3,0,0,0,0,-1,1,1,
2006120090784,1,1,1,1,59,9,3,0,0,0,0,-1,8,-1,
2006120100102,1,1,1,2,41,7,3,0,0,0,0,-1,9,1,
2006120100102,2,2,1,2,30,6,2,0,0,0,0,-1,1,1,
2006120110613,1,1,1,1,67,10,2,0,0,0,0,-1,9,3,
2006120110613,2,2,1,2,48,8,2,0,0,0,0,-1,9,3,
2006120110636,2,1,1,1,73,10,2,0,0,0,0,-1,3,-1,
2006120110819,1,1,1,2,43,7,3,0,0,0,0,-1,9,2,
2006120120166,1,1,1,1,84,11,3,0,0,0,0,-1,9,-1,
2006120120166,1,2,2,2,82,11,3,0,0,1,0,-1,9,-1,
2006120120812,1,1,1,1,53,8,3,0,0,0,0,-1,1,1,
2006120120839,1,1,1,1,18,4,3,0,0,0,0,-1,5,-1,
2006120120973,1,1,1,1,78,11,2,0,0,0,0,-1,9,-1,
2006120130071,2,1,1,1,61,9,3,0,0,0,0,-1,5,1,
2006120130734,2,1,1,2,27,6,3,0,0,0,0,-1,9,3,
2006120130944,1,1,3,1,29,6,3,5,4,0,0,-1,0,-1,
2006120140194,1,1,3,1,19,4,3,5,2,0,0,-1,0,-1,
2006120140194,1,2,3,1,23,5,3,5,2,0,0,-1,0,-1,
2006120170258,2,1,1,1,46,8,3,0,0,0,0,-1,9,-1,
2006120170258,2,3,3,1,57,9,2,5,2,0,0,-1,0,-1,
2006120170258,3,2,1,1,59,9,3,0,0,0,0,-1,9,-1,
2006120180061,1,1,3,2,18,4,3,4,2,0,0,-1,0,-1,
2006120181034,2,1,1,2,47,8,3,0,0,0,0,-1,1,1,
2006120200744,1,1,3,1,11,3,3,8,3,0,0,-1,0,-1,
2006120200781,2,1,1,1,45,7,3,0,0,0,0,-1,9,2,
2006120200781,2,2,2,2,45,7,3,0,0,1,0,-1,9,2,
2006120200781,2,3,2,1,9,2,3,0,0,2,0,-1,9,2,
2006120200969,2,1,1,1,59,9,3,0,0,0,0,-1,1,1,
2006120210604,1,1,1,2,50,8,3,0,0,0,0,-1,1,1,
2006120231213,1,1,1,1,18,4,3,0,0,0,0,-1,9,-1,
2006120231213,1,2,2,1,19,4,3,0,0,1,0,-1,9,-1,
2006120240417,1,1,2,2,21,5,3,0,0,1,0,-1,9,1,
2006120260078,1,1,1,2,25,5,3,0,0,0,0,-1,9,1,
2006120260087,2,1,1,2,38,7,3,0,0,0,0,-1,9,1,
2006120270066,2,1,1,1,33,6,3,0,0,0,0,-1,3,2,
2006120270247,2,1,1,1,20,4,3,0,0,0,0,-1,1,-1,
2006120280688,2,1,1,2,55,8,3,0,0,0,0,-1,9,3,
2006120280757,2,1,1,1,45,7,3,0,0,0,0,-1,1,-1,
2006120290432,2,1,1,2,27,6,3,0,0,0,0,-1,1,1,
2006120290523,1,1,1,2,20,4,3,0,0,0,0,-1,2,3,
2006120300472,1,1,1,2,26,6,3,0,0,0,0,-1,1,1,
2006120310874,1,1,1,1,23,5,3,0,0,0,0,-1,9,-1,
2006120310874,2,2,1,2,17,4,2,0,0,0,0,-1,9,-1,
2006120310874,2,3,2,2,40,7,2,0,0,1,0,-1,9,-1,
2006120320023,1,1,2,2,18,4,3,0,0,1,0,-1,9,3,
2006120320348,3,1,1,1,30,6,3,0,0,0,0,-1,9,-1,
2006120320888,2,1,2,2,83,11,3,0,0,0,4,-1,11,-1,
2006120320986,1,1,1,1,55,8,2,0,0,0,0,-1,9,-1,
2006120320986,2,2,1,1,36,7,2,0,0,0,0,-1,9,1,
2006120330465,1,1,1,2,19,4,3,0,0,0,0,-1,9,2,
2006120330465,1,2,2,1,21,5,3,0,0,1,0,-1,9,2,
2006120340302,1,1,1,2,21,5,3,0,0,0,0,-1,1,1,
2006120350436,1,1,3,2,51,8,3,1,4,0,0,-1,0,1,
2006120350620,1,1,1,2,33,6,3,0,0,0,0,-1,9,3,
2006120360196,1,1,1,1,72,10,3,0,0,0,0,-1,9,2,
2006120360196,2,2,2,2,26,6,3,0,0,1,0,-1,9,2,
2006120370982,1,1,1,1,37,7,3,0,0,0,0,-1,9,-1,
2006120380065,2,1,1,1,33,6,3,0,0,0,0,-1,1,-1,
2006120380224,1,1,2,1,50,8,3,0,0,0,4,-1,11,1,
2006120380610,1,1,1,2,21,5,3,0,0,0,0,-1,9,1,
2006120380631,1,1,1,1,50,8,3,0,0,0,0,-1,1,-1,
2006120380742,2,1,1,2,36,7,3,0,0,0,0,-1,9,-1,
2006120410085,1,1,1,1,36,7,3,0,0,0,0,-1,9,2,
2006120410085,2,2,1,2,32,6,3,0,0,0,0,-1,9,1,
2006120410085,2,3,2,2,9,2,3,0,0,1,0,-1,9,1,
2006120420826,1,1,1,1,18,4,3,0,0,0,0,-1,9,1,
2006120430297,1,1,1,2,17,4,3,0,0,0,0,-1,9,2,
2006120430363,4,1,1,1,44,7,2,0,0,0,0,-1,5,-1,
2006120441023,2,1,1,1,26,6,3,0,0,0,0,-1,1,-1,
2006120450286,2,1,2,2,95,11,3,0,0,0,4,-1,11,1,
2006120460878,2,1,1,1,20,4,3,0,0,0,0,-1,2,1,
2006120470425,1,1,1,2,47,8,3,0,0,0,0,-1,9,2,
2006120470883,1,1,3,1,11,3,3,10,4,0,0,-1,0,-1,
2006120480082,2,1,1,1,34,6,3,0,0,0,0,-1,1,-1,
2006120480968,2,1,1,1,69,10,3,0,0,0,0,-1,1,1,
2006120500230,1,1,1,2,35,6,3,0,0,0,0,-1,9,2,
2006120500343,1,1,2,2,25,5,3,0,0,1,0,-1,9,1,
2006120500368,1,1,1,1,21,5,2,0,0,0,0,-1,5,2,
2006120530740,2,1,1,1,39,7,3,0,0,0,0,-1,1,1,
2006120540304,2,1,1,2,20,4,3,0,0,0,0,-1,9,1,
2006120550183,2,1,1,2,28,6,3,0,0,0,0,-1,9,1,
2006120550443,2,1,1,2,41,7,3,0,0,0,0,-1,9,-1,
2006120550443,2,2,2,2,15,3,3,0,0,1,0,-1,9,-1,
2006120580890,1,1,1,1,26,6,3,0,0,0,0,-1,9,2,
2006120590080,2,1,1,1,31,6,3,0,0,0,0,-1,1,1,
2006120590651,1,1,3,2,52,8,3,5,1,0,0,-1,0,1,
2006120590793,2,1,1,1,43,7,3,0,0,0,0,-1,1,1,
2006120620040,2,1,1,1,14,3,3,0,0,0,0,-1,1,1,
2006120630335,2,1,1,2,44,7,3,0,0,0,0,-1,9,3,
2006120630402,1,1,2,1,22,5,2,0,0,2,0,-1,9,1,
2006120630402,1,2,2,2,20,4,2,0,0,2,0,-1,9,-1,
2006120640657,1,1,1,1,18,4,2,0,0,0,0,-1,19,-1,
2006120640657,1,3,2,2,18,4,2,0,0,0,0,-1,19,-1,
2006120640657,2,2,1,1,60,9,3,0,0,0,0,-1,9,-1,
2006120640657,2,4,2,2,57,9,2,0,0,1,0,-1,9,-1,
2006120650113,1,1,3,1,9,2,3,5,2,0,0,-1,0,1,
2006120660063,2,1,1,1,41,7,3,0,0,0,0,-1,9,1,
2006120660063,4,2,1,2,31,6,3,0,0,0,0,-1,9,3,
2006120660065,2,1,1,1,7,2,3,0,0,0,0,-1,1,-1,
2006120660651,1,1,1,2,61,9,3,0,0,0,0,-1,9,2,
2006120660651,1,2,3,1,34,6,3,5,3,0,0,-1,0,-1,
2006120670506,2,1,1,1,17,4,3,0,0,0,0,-1,2,1,
2006120670814,1,1,1,2,57,9,3,0,0,0,0,-1,1,1,
2006120680064,1,1,1,2,26,6,3,0,0,0,0,-1,9,1,
2006120680064,1,2,2,2,23,5,3,0,0,1,0,-1,9,1,
2006120680632,2,1,1,1,56,9,3,0,0,0,0,-1,1,2,
2006120690142,1,1,1,1,39,7,3,0,0,0,0,-1,9,1,
2006120690813,1,1,1,1,43,7,3,0,0,0,0,-1,9,1,
2006120690940,1,1,2,1,36,7,3,0,0,1,0,-1,9,-1,
2006120690940,1,2,2,1,19,4,3,0,0,2,0,-1,9,-1,
2006120690964,2,1,1,1,54,8,3,0,0,0,0,-1,9,1,
2006120720146,1,1,1,2,50,8,3,0,0,0,0,-1,9,2,
2006120720307,1,1,1,1,20,4,3,0,0,0,0,-1,1,1,
2006120720897,1,1,1,1,16,4,3,0,0,0,0,-1,2,1,
2006120730819,2,1,1,2,25,5,3,0,0,0,0,-1,1,1,
2006120740452,2,1,1,1,31,6,3,0,0,0,0,-1,1,-1,
2006120750748,1,1,1,1,20,4,2,0,0,0,0,-1,9,2,
2006120760510,2,1,1,1,18,4,3,0,0,0,0,-1,2,2,
2006120770235,1,2,1,1,36,7,3,0,0,0,0,-1,9,1,
2006120770235,2,1,1,2,25,5,3,0,0,0,0,-1,9,1,
2006120770235,2,3,2,2,26,6,2,0,0,1,0,-1,9,1,
2006120790127,2,1,1,1,17,4,3,0,0,0,0,-1,19,1,
2006120790647,1,1,1,1,15,3,3,0,0,0,0,-1,1,1,
2006120790647,2,2,1,2,43,7,3,0,0,0,0,-1,9,1,
2006120800555,2,1,2,2,39,7,3,0,0,1,0,-1,9,3,
2006120800648,1,1,3,2,11,3,2,5,3,0,0,-1,0,1,
2006120800771,1,1,1,1,58,9,3,0,0,0,0,-1,1,-1,
2006120810778,1,1,1,2,18,4,3,0,0,0,0,-1,1,1,
2006120830684,2,1,1,2,56,9,2,0,0,0,0,-1,1,1,
2006120840053,1,1,1,1,17,4,2,0,0,0,0,-1,3,2,
2006120850317,1,1,1,2,25,5,3,0,0,0,0,-1,9,1,
2006120860466,2,1,1,2,35,6,3,0,0,0,0,-1,1,-1,
2006120880160,1,1,1,2,48,8,3,0,0,0,0,-1,9,2,
2006120880600,2,1,1,2,23,5,3,0,0,0,0,-1,1,1,
2006120880640,2,1,1,1,18,4,3,0,0,0,0,-1,1,1,
2006120900074,1,1,2,1,23,5,2,0,0,1,0,-1,9,1,
2006120920258,1,1,3,2,2,1,3,4,1,0,0,-1,0,1,
2006120920258,1,2,3,2,22,5,3,4,1,0,0,-1,0,1,
2006120930742,1,1,1,2,40,7,2,0,0,0,0,-1,9,-1,
2006120950220,1,1,1,2,47,8,3,0,0,0,0,-1,5,2,
2006120950264,1,1,1,1,70,10,2,0,0,0,0,-1,9,3,
2006120950264,2,2,1,1,36,7,3,0,0,0,0,-1,20,1,
2006120960454,1,1,1,1,79,11,3,0,0,0,0,-1,9,-1,
2006120960799,1,1,1,1,22,5,3,0,0,0,0,-1,9,1,
2006120960799,2,2,1,1,21,5,3,0,0,0,0,-1,9,-1,
2006120970689,1,1,3,1,4,1,3,5,1,0,0,-1,0,1,
2006120990040,1,1,1,1,51,8,3,0,0,0,0,-1,9,1,
2006120990339,2,1,1,1,32,6,3,0,0,0,0,-1,9,1,
2006120990339,2,2,2,2,44,7,3,0,0,1,0,-1,9,1,
2006121000078,1,1,1,2,36,7,2,0,0,0,0,-1,9,2,
2006121000078,1,2,2,2,5,1,3,0,0,2,0,-1,9,2,
2006121010727,3,1,1,1,34,6,3,0,0,0,0,-1,9,-1,
2006121020531,3,1,1,1,44,7,3,0,0,0,0,-1,19,-1,
2006121030353,1,1,2,1,44,7,3,0,0,1,0,-1,9,1,
2006121030393,2,1,1,2,15,3,3,0,0,0,0,-1,1,1,
2006121040606,2,1,1,2,57,9,3,0,0,0,0,-1,1,2,
2006121050548,1,3,1,1,69,10,3,0,0,0,0,-1,9,1,
2006121050548,2,1,2,2,11,3,3,0,0,2,0,-1,9,-1,
2006121050548,2,2,2,2,22,5,3,0,0,1,0,-1,9,1,
2006121050610,2,1,1,1,35,6,3,0,0,0,0,-1,9,-1,
2006121060524,1,1,1,1,21,5,3,0,0,0,0,-1,1,-1,
2006121070182,2,1,1,1,46,8,3,0,0,0,0,-1,1,1,
2006121090449,1,1,1,2,20,4,3,0,0,0,0,-1,1,1,
2006121090863,1,1,3,1,16,4,3,5,3,0,0,-1,0,-1,
2006121100458,1,1,1,1,15,3,1,0,0,0,0,-1,9,1,
2006121100458,1,3,2,1,15,3,1,0,0,1,0,-1,9,1,
2006121100458,2,2,1,1,57,9,1,0,0,0,0,-1,19,1,
2006121111041,1,1,3,1,24,5,3,4,3,0,0,-1,0,-1,
2006121120476,2,1,1,1,41,7,3,0,0,0,0,-1,9,1,
2006121120540,2,1,1,1,54,8,3,0,0,0,0,-1,5,-1,
2006121120614,1,1,1,2,66,10,3,0,0,0,0,-1,9,-1,
2006121120614,1,2,2,1,14,3,3,0,0,1,0,-1,9,-1,
2006121120698,1,1,3,1,10,2,3,5,1,0,0,-1,0,1,
2006121130592,1,1,1,1,12,3,3,0,0,0,0,-1,2,-1,
2006121140096,2,1,1,1,46,8,3,0,0,0,0,-1,9,3,
2006121140845,1,1,3,2,10,2,3,5,3,0,0,-1,0,1,
2006121140980,1,1,1,2,31,6,3,0,0,0,0,-1,9,2,
2006121160716,1,1,2,2,50,8,3,0,0,0,3,-1,11,1,
2006121160731,1,1,1,1,23,5,3,0,0,0,0,-1,19,1,
2006121160731,2,2,1,1,41,7,3,0,0,0,0,-1,9,1,
2006121160742,2,1,1,1,21,5,3,0,0,0,0,-1,4,1,
2006121170162,1,1,1,2,18,4,3,0,0,0,0,-1,1,3,
2006121170803,1,1,3,2,13,3,3,6,9,0,0,-1,0,1,
2006121170805,2,1,1,1,28,6,3,0,0,0,0,-1,9,1,
2006121180068,1,1,2,2,16,4,3,0,0,2,0,-1,9,-1,
2006121180068,1,2,2,2,15,3,3,0,0,2,0,-1,9,-1,
2006121180199,1,1,1,1,38,7,3,0,0,0,0,-1,9,1,
2006121180199,1,3,2,1,3,1,3,0,0,1,0,-1,9,1,
2006121180199,2,2,1,1,32,6,3,0,0,0,0,-1,19,1,
2006121180204,1,1,1,2,17,4,3,0,0,0,0,-1,9,1,
2006121180204,4,2,1,1,29,6,3,0,0,0,0,-1,9,2,
2006121180868,1,1,1,2,35,6,3,0,0,0,0,-1,9,1,
2006121190301,2,1,1,2,44,7,3,0,0,0,0,-1,9,1,
2006121210367,1,1,3,1,60,9,3,5,9,0,0,-1,0,-1,
2006121210558,1,1,2,2,0,1,3,0,0,0,4,-1,11,-1,
2006121210610,2,1,1,1,53,8,2,0,0,0,0,-1,1,1,
2006121220080,1,1,3,1,15,3,2,5,1,0,0,-1,0,1,
2006121220909,1,1,1,1,12,3,3,0,0,0,0,-1,1,1,
2006121230160,2,1,1,2,59,9,3,0,0,0,0,-1,9,1,
2006121230766,1,1,3,2,19,4,2,5,1,0,0,-1,0,1,
2006121240943,1,1,1,1,20,4,2,0,0,0,0,-1,9,-1,
2006121240943,1,2,2,1,18,4,2,0,0,1,0,-1,9,-1,
2006121240943,1,3,2,1,17,4,2,0,0,2,0,-1,9,-1,
2006121240943,1,4,2,2,17,4,2,0,0,2,0,-1,9,-1,
2006121240943,1,5,2,2,18,4,2,0,0,2,0,-1,9,-1,
2006121250139,1,1,3,2,13,3,2,5,2,0,0,-1,0,1,
2006121250423,2,1,1,1,17,4,3,0,0,0,0,-1,1,1,
2006121260505,1,1,2,2,18,4,3,0,0,2,0,-1,9,3,
2006121260561,1,1,3,1,45,7,3,6,9,0,0,-1,0,1,
2006121270212,2,1,1,2,33,6,3,0,0,0,0,-1,9,1,
2006121270303,1,1,1,1,19,4,3,0,0,0,0,-1,9,1,
2006121270480,1,1,3,2,13,3,3,5,3,0,0,-1,0,1,
2006121270539,1,1,3,1,9,2,3,5,4,0,0,-1,0,-1,
2006121280189,1,1,1,1,18,4,2,0,0,0,0,-1,9,-1,
2006121280932,1,1,2,1,60,9,3,0,0,0,2,-1,11,-1,
2006121290076,2,1,1,2,58,9,2,0,0,0,0,-1,1,-1,
2006121290768,1,1,2,1,38,7,3,0,0,0,4,-1,11,1,
2006121290864,2,1,1,1,35,6,2,0,0,0,0,-1,5,1,
2006121290992,2,1,1,1,75,10,3,0,0,0,0,-1,4,1,
2006121300757,1,1,3,1,10,2,3,4,1,0,0,-1,0,1,
2006121300762,2,1,1,2,17,4,3,0,0,0,0,-1,9,-1,
2006121310499,2,1,1,2,51,8,3,0,0,0,0,-1,9,3,
2006121310499,2,2,2,2,29,6,3,0,0,1,0,-1,9,2,
2006121310634,1,1,1,1,50,8,3,0,0,0,0,-1,9,1,
2006121330658,2,1,1,1,34,6,3,0,0,0,0,-1,8,1,
2006121340336,2,1,2,2,44,7,3,0,0,1,0,-1,9,-1,
2006121340517,1,1,1,2,20,4,3,0,0,0,0,-1,9,-1,
2006121340517,2,2,1,1,44,7,2,0,0,0,0,-1,9,-1,
2006121350835,1,1,1,1,25,5,2,0,0,0,0,-1,9,3,
2006121350835,2,2,1,2,37,7,2,0,0,0,0,-1,9,1,
2006121350836,1,1,1,2,19,4,3,0,0,0,0,-1,9,3,
2006121360066,1,1,1,2,27,6,2,0,0,0,0,-1,9,2,
2006121360066,2,2,1,2,51,8,2,0,0,0,0,-1,9,3,
2006121360104,1,1,1,1,35,6,3,0,0,0,0,-1,21,-1,
2006121360209,1,1,2,2,22,5,3,0,0,1,0,-1,9,-1,
2006121360815,1,1,3,1,54,8,3,6,9,0,0,-1,0,-1,
2006121370640,1,1,1,1,23,5,2,0,0,0,0,-1,1,1,
2006121380823,2,1,1,1,48,8,3,0,0,0,0,-1,1,2,
2006121390657,2,1,1,1,43,7,2,0,0,0,0,-1,1,2,
2006121390711,1,1,3,2,65,9,3,9,9,0,0,-1,0,1,
2006121390712,2,1,1,1,35,6,3,0,0,0,0,-1,1,1,
2006121390818,2,1,1,1,12,3,3,0,0,0,0,-1,1,1,
2006121400295,2,1,1,1,23,5,3,0,0,0,0,-1,9,-1,
2006121440185,1,1,1,1,19,4,3,0,0,0,0,-1,9,1,
2006121440465,1,1,1,1,36,7,3,0,0,0,0,-1,9,2,
2006121450050,2,1,1,1,47,8,2,0,0,0,0,-1,5,3,
2006121450066,2,1,1,1,23,5,3,0,0,0,0,-1,9,-1,
2006121450313,1,1,1,2,76,11,3,0,0,0,0,-1,9,2,
2006121450618,2,1,1,1,34,6,3,0,0,0,0,-1,9,1,
2006121450648,2,1,1,2,21,5,3,0,0,0,0,-1,9,1,
2006121460112,1,1,1,1,25,5,3,0,0,0,0,-1,1,1,
2006121460948,1,1,2,1,20,4,3,0,0,1,0,-1,9,-1,
2006121470847,1,1,1,2,29,6,2,0,0,0,0,-1,3,1,
2006121480363,1,1,1,1,55,8,3,0,0,0,0,-1,5,1,
2006121480386,1,1,2,2,62,9,3,0,0,1,0,-1,9,-1,
2006121490233,1,1,1,2,46,8,2,0,0,0,0,-1,9,1,
2006121490564,1,1,1,2,21,5,3,0,0,0,0,-1,9,1,
2006121490666,1,1,1,1,18,4,3,0,0,0,0,-1,9,1,
2006121490666,1,2,2,1,17,4,3,0,0,1,0,-1,9,1,
2006121490666,1,3,2,1,17,4,3,0,0,2,0,-1,9,1,
2006121510757,1,2,2,2,27,6,2,0,0,0,0,-1,20,-1,
2006121510757,2,1,1,2,19,4,2,0,0,0,0,-1,9,1,
2006121520013,1,1,1,1,17,4,3,0,0,0,0,-1,9,1,
2006121520170,1,1,3,2,86,11,1,9,6,0,0,-1,0,-1,
2006121530366,1,1,1,1,32,6,3,0,0,0,0,-1,9,-1,
2006121540620,1,1,1,1,39,7,3,0,0,0,0,-1,9,1,
2006121550424,1,1,1,1,40,7,3,0,0,0,0,-1,9,1,
2006121550424,1,2,2,1,40,7,3,0,0,1,0,-1,9,1,
